-65.000,-42.000,-64.000,0.846,0.811,0.048
-46.000,-101.000,-1.000,0.935,0.495,0.042
-65.000,-33.000,-74.000,0.853,0.905,-0.002
-40.000,-100.000,-9.000,0.894,0.519,0.022
-65.000,-25.000,-83.000,0.827,1.078,0.094
-35.000,-96.000,-18.000,0.735,0.437,0.307
-34.000,-101.000,-11.000,0.739,0.483,0.055
-65.000,-16.000,-91.000,0.805,1.365,0.121
-30.000,-95.000,-24.000,0.517,0.499,0.307
-28.000,-103.000,-13.000,0.885,0.523,0.043
-65.000,-8.000,-99.000,0.744,1.425,0.176
-26.000,-92.000,-31.000,0.989,0.514,-0.001
-22.000,-106.000,-13.000,0.714,0.747,0.064
-62.000,-6.000,-102.000,0.961,0.739,-0.090
-24.000,-84.000,-41.000,0.651,0.668,0.085
-16.000,-109.000,-12.000,0.483,0.465,0.299
-56.000,-10.000,-101.000,0.707,1.334,0.190
-22.000,-79.000,-49.000,0.814,0.708,0.077
-10.000,-114.000,-8.000,0.585,0.657,0.299
-51.000,-12.000,-101.000,0.751,0.960,0.210
-20.000,-74.000,-55.000,0.879,0.632,0.066
-5.000,-114.000,-10.000,0.860,0.679,0.351
-47.000,-12.000,-102.000,0.649,0.837,-0.056
-21.000,-63.000,-65.000,0.735,0.530,0.149
0.000,-116.000,-9.000,0.630,0.741,0.103
-42.000,-14.000,-101.000,0.723,1.150,0.233
-22.000,-53.000,-74.000,0.789,0.880,0.086
4.000,-114.000,-12.000,0.511,0.731,0.333
-38.000,-14.000,-101.000,0.527,1.133,0.250
-25.000,-40.000,-84.000,1.000,0.591,0.004
8.000,-114.000,-12.000,0.280,0.671,0.329
-35.000,-13.000,-101.000,0.532,0.691,0.255
-34.000,-15.000,-100.000,0.667,0.267,-0.010
9.000,-105.000,-24.000,0.691,0.633,0.406
12.000,-119.000,-5.000,0.584,0.800,0.127
-32.000,-11.000,-101.000,0.558,1.158,0.285
10.000,-99.000,-30.000,0.544,1.034,0.380
14.000,-112.000,-13.000,0.376,1.051,0.152
-29.000,-11.000,-101.000,0.558,1.153,0.293
9.000,-89.000,-39.000,0.666,0.597,0.163
17.000,-116.000,-5.000,0.425,0.836,0.144
-28.000,-6.000,-102.000,0.552,0.654,0.007
7.000,-78.000,-48.000,0.514,0.558,0.368
18.000,-109.000,-12.000,0.539,0.635,0.383
-26.000,-4.000,-101.000,0.781,0.767,0.335
4.000,-66.000,-57.000,0.496,0.730,0.159
19.000,-106.000,-13.000,0.459,0.962,0.158
-26.000,0.000,-102.000,0.754,0.588,0.030
-1.000,-51.000,-67.000,0.438,0.476,0.250
20.000,-106.000,-11.000,0.244,0.943,0.178
-23.000,0.000,-99.000,0.744,0.521,0.342
-8.000,-32.000,-79.000,0.825,0.368,0.300
20.000,-101.000,-12.000,0.243,0.860,0.362
-21.000,0.000,-96.000,0.420,0.487,0.067
20.000,-100.000,-10.000,0.330,0.967,0.393
-20.000,0.000,-93.000,0.604,0.482,0.284
18.000,-89.000,-19.000,0.449,0.613,0.143
19.000,-94.000,-12.000,0.380,0.964,0.365
-18.000,0.000,-89.000,0.227,0.458,0.280
16.000,-81.000,-23.000,0.414,0.860,0.104
18.000,-90.000,-12.000,0.573,0.552,0.410
-17.000,0.000,-85.000,0.399,0.471,0.288
12.000,-68.000,-33.000,0.604,0.884,0.150
17.000,-89.000,-6.000,0.431,0.679,0.378
-16.000,0.000,-80.000,0.241,0.452,0.135
-42.000,52.000,-100.000,0.443,0.133,0.069
15.000,-83.000,-8.000,0.622,0.622,0.368
-16.000,0.000,-76.000,0.243,0.464,0.224
-31.000,30.000,-89.000,0.348,0.365,0.289
13.000,-81.000,-3.000,0.522,0.850,0.124
-16.000,0.000,-71.000,0.255,0.438,0.301
10.000,-71.000,-8.000,0.523,0.713,0.330
-16.000,0.000,-65.000,0.258,0.438,0.238
7.000,-66.000,-6.000,0.562,0.757,0.347
-17.000,0.000,-58.000,0.405,0.447,0.251
3.000,-57.000,-10.000,0.586,0.564,0.381
-19.000,0.000,-52.000,0.460,0.477,0.318
-1.000,-53.000,-4.000,0.531,0.845,0.308
-21.000,0.000,-43.000,0.430,0.481,0.145
-36.000,28.000,-52.000,0.375,0.113,0.294
-7.000,-39.000,-9.000,0.704,0.517,0.093
-24.000,0.000,-31.000,0.350,0.491,0.025
-14.000,-30.000,-5.000,0.807,0.403,0.089
-31.000,0.000,-12.000,0.491,0.494,0.272
-36.000,8.000,-14.000,0.436,0.803,0.329
-65.000,-77.000,-23.000,0.663,0.184,-0.067
-63.000,-86.000,-11.000,0.941,0.492,-0.000
-65.000,-62.000,-44.000,1.033,0.493,0.173
-56.000,-93.000,-8.000,0.603,0.535,0.223
-65.000,-51.000,-59.000,0.822,0.677,-0.032
-49.000,-100.000,-5.000,1.068,0.443,0.001
-65.000,-42.000,-70.000,0.841,0.806,-0.000
-43.000,-99.000,-13.000,1.007,0.649,0.008
-65.000,-33.000,-80.000,0.842,0.874,-0.053
-36.000,-104.000,-11.000,0.745,0.381,0.028
-65.000,-24.000,-89.000,0.823,1.151,0.077
-30.000,-104.000,-16.000,0.476,0.426,0.281
-29.000,-110.000,-9.000,0.624,0.449,0.029
-65.000,-16.000,-97.000,0.733,1.332,0.116
-24.000,-105.000,-19.000,0.679,0.517,0.016
-22.000,-116.000,-4.000,0.685,0.543,0.291
-62.000,-13.000,-101.000,0.942,0.825,0.147
-20.000,-100.000,-29.000,0.761,0.739,-0.005
-16.000,-115.000,-11.000,0.430,0.522,0.058
-57.000,-15.000,-102.000,0.916,1.305,-0.102
-17.000,-95.000,-38.000,0.756,0.538,0.263
-9.000,-122.000,-4.000,0.534,0.396,0.287
-51.000,-18.000,-101.000,0.761,1.092,0.178
-14.000,-90.000,-45.000,0.802,0.476,0.091
-3.000,-123.000,-6.000,0.640,0.582,0.325
-46.000,-20.000,-102.000,1.128,1.345,-0.084
-13.000,-83.000,-54.000,0.496,0.633,0.191
2.000,-120.000,-12.000,0.400,0.465,0.313
-41.000,-21.000,-102.000,0.726,1.285,-0.069
-13.000,-74.000,-62.000,0.510,0.639,0.110
8.000,-125.000,-7.000,0.228,0.937,0.116
-36.000,-23.000,-101.000,0.651,1.224,0.218
-14.000,-64.000,-71.000,0.847,0.477,0.182
13.000,-128.000,-4.000,0.561,0.681,0.313
-32.000,-23.000,-101.000,0.571,1.216,0.239
-16.000,-53.000,-80.000,0.486,0.793,0.054
16.000,-120.000,-14.000,0.424,0.520,0.410
17.000,-126.000,-6.000,0.280,0.992,0.410
-28.000,-23.000,-101.000,0.663,1.205,0.250
-21.000,-36.000,-92.000,0.660,0.678,0.003
17.000,-111.000,-25.000,0.315,0.907,0.079
20.000,-122.000,-11.000,0.253,0.563,0.154
-25.000,-21.000,-101.000,0.772,1.295,0.263
17.000,-103.000,-33.000,0.330,0.766,0.112
23.000,-122.000,-10.000,0.158,0.567,0.392
-22.000,-20.000,-101.000,0.531,1.262,0.284
16.000,-93.000,-42.000,0.510,0.957,0.389
25.000,-119.000,-12.000,0.210,0.794,0.373
-20.000,-17.000,-101.000,0.649,1.109,0.307
14.000,-83.000,-50.000,0.348,0.627,0.368
27.000,-119.000,-9.000,0.532,0.737,0.147
-19.000,-13.000,-102.000,0.399,0.803,0.012
11.000,-72.000,-58.000,0.231,0.627,0.201
28.000,-117.000,-9.000,0.394,0.810,0.158
-18.000,-9.000,-102.000,0.287,1.111,0.027
6.000,-57.000,-68.000,0.515,0.534,0.245
28.000,-111.000,-12.000,0.380,0.939,0.377
-17.000,-6.000,-101.000,0.416,0.635,0.342
0.000,-41.000,-78.000,0.435,0.705,0.137
28.000,-108.000,-12.000,0.378,0.644,0.372
-18.000,0.000,-102.000,0.222,0.566,0.038
27.000,-102.000,-16.000,0.466,0.715,0.420
28.000,-107.000,-8.000,0.163,0.856,0.361
-16.000,0.000,-98.000,0.280,0.527,0.066
25.000,-93.000,-22.000,0.226,0.964,0.463
27.000,-103.000,-9.000,0.467,0.734,0.156
-14.000,-1.000,-94.000,0.451,0.876,0.090
22.000,-82.000,-29.000,0.300,0.661,0.111
26.000,-101.000,-4.000,0.237,0.736,0.360
-13.000,0.000,-90.000,0.136,0.520,0.080
18.000,-71.000,-37.000,0.419,0.725,0.220
24.000,-93.000,-9.000,0.483,0.968,0.155
-13.000,1.000,-87.000,0.134,0.768,0.306
13.000,-57.000,-45.000,0.482,0.525,0.200
22.000,-88.000,-9.000,0.377,0.578,0.146
-12.000,0.000,-81.000,0.109,0.483,0.326
-30.000,37.000,-97.000,0.114,0.394,0.330
20.000,-87.000,-2.000,0.263,0.678,0.368
-12.000,0.000,-76.000,0.127,0.479,0.228
17.000,-78.000,-7.000,0.336,0.528,0.116
-12.000,0.000,-71.000,0.114,0.471,0.291
14.000,-74.000,-5.000,0.362,0.726,0.122
-13.000,0.000,-65.000,0.133,0.465,0.235
10.000,-63.000,-9.000,0.464,0.503,0.137
-14.000,0.000,-58.000,0.388,0.475,0.238
6.000,-58.000,-7.000,0.513,0.657,0.113
-16.000,0.000,-50.000,0.269,0.479,0.334
-37.000,38.000,-61.000,0.412,0.191,0.153
1.000,-49.000,-6.000,0.556,0.631,0.320
-18.000,0.000,-40.000,0.256,0.487,0.348
-5.000,-41.000,-3.000,0.728,0.715,0.077
-22.000,-1.000,-26.000,0.499,0.824,0.344
-14.000,-24.000,-6.000,0.517,0.603,0.282
-65.000,-73.000,-33.000,0.701,0.525,-0.092
-60.000,-93.000,-8.000,0.842,0.498,0.173
-65.000,-61.000,-51.000,0.927,0.789,-0.046
-53.000,-98.000,-9.000,0.658,0.499,-0.007
-63.000,-55.000,-61.000,1.193,0.821,-0.030
-46.000,-102.000,-10.000,1.022,0.353,0.241
-65.000,-51.000,-64.000,0.791,0.655,0.009
-59.000,-54.000,-66.000,0.935,0.810,0.016
-39.000,-106.000,-11.000,0.837,0.528,0.004
-65.000,-42.000,-75.000,0.799,0.757,0.045
-56.000,-51.000,-72.000,0.726,0.442,0.002
-32.000,-109.000,-13.000,0.688,0.314,0.004
-65.000,-33.000,-85.000,0.732,0.828,0.038
-53.000,-48.000,-77.000,0.778,0.526,0.087
-24.000,-118.000,-6.000,0.513,0.577,0.241
-65.000,-25.000,-94.000,0.791,1.106,-0.141
-52.000,-42.000,-85.000,1.272,0.709,0.061
-18.000,-114.000,-16.000,0.522,0.506,0.302
-17.000,-119.000,-9.000,0.638,0.606,0.038
-64.000,-18.000,-101.000,1.294,1.069,0.120
-52.000,-33.000,-94.000,1.303,0.438,-0.104
-13.000,-111.000,-25.000,0.469,0.715,-0.003
-10.000,-121.000,-11.000,0.541,0.484,0.051
-58.000,-21.000,-101.000,1.082,1.361,0.133
-52.000,-24.000,-101.000,1.154,0.389,0.135
-10.000,-104.000,-36.000,0.619,0.517,0.255
-3.000,-124.000,-11.000,0.713,0.802,0.078
-46.000,-27.000,-101.000,1.137,0.951,0.153
-7.000,-99.000,-43.000,0.759,0.913,0.058
4.000,-127.000,-10.000,0.424,0.614,0.337
-40.000,-30.000,-101.000,0.925,0.609,0.170
-6.000,-91.000,-53.000,0.776,0.526,0.082
11.000,-133.000,-5.000,0.229,0.479,0.082
-35.000,-31.000,-101.000,0.536,0.599,0.191
-5.000,-84.000,-60.000,0.838,0.671,0.181
17.000,-135.000,-3.000,0.287,0.520,0.097
-30.000,-32.000,-101.000,0.464,0.428,0.205
-6.000,-74.000,-69.000,0.732,0.632,0.192
22.000,-133.000,-7.000,0.275,0.626,0.123
-26.000,-31.000,-102.000,0.888,0.557,-0.046
-8.000,-63.000,-78.000,0.900,0.530,0.057
24.000,-123.000,-20.000,0.451,0.681,0.435
26.000,-131.000,-11.000,0.149,0.966,0.143
-22.000,-30.000,-102.000,0.565,0.501,-0.030
-11.000,-50.000,-88.000,0.894,0.703,0.009
25.000,-116.000,-28.000,0.195,0.769,0.382
30.000,-131.000,-9.000,0.540,1.000,0.135
-18.000,-30.000,-101.000,0.361,0.455,0.261
25.000,-108.000,-36.000,0.205,0.597,0.367
33.000,-131.000,-8.000,0.480,0.971,0.372
-15.000,-28.000,-101.000,0.241,0.853,0.280
23.000,-97.000,-45.000,0.141,0.854,0.196
35.000,-128.000,-9.000,0.366,0.715,0.145
-13.000,-25.000,-101.000,0.230,0.973,0.303
21.000,-88.000,-52.000,0.453,0.710,0.331
36.000,-124.000,-12.000,0.401,0.994,0.383
-11.000,-23.000,-101.000,0.614,1.104,0.317
18.000,-77.000,-60.000,0.427,0.458,0.260
37.000,-123.000,-10.000,0.083,0.708,0.416
-10.000,-19.000,-101.000,0.247,0.717,0.337
13.000,-63.000,-69.000,0.477,0.486,0.285
37.000,-119.000,-11.000,0.093,0.835,0.185
-10.000,-13.000,-102.000,0.227,0.669,0.033
7.000,-47.000,-79.000,0.405,0.513,0.317
37.000,-117.000,-8.000,0.144,0.806,0.369
-10.000,-9.000,-101.000,0.224,1.026,0.354
-5.000,-19.000,-95.000,0.646,0.000,0.362
35.000,-107.000,-17.000,0.300,0.716,0.159
36.000,-112.000,-10.000,0.385,1.008,0.413
-11.000,-2.000,-102.000,0.486,0.863,0.044
32.000,-96.000,-25.000,0.338,0.554,0.113
35.000,-110.000,-7.000,0.219,0.740,0.161
-11.000,0.000,-100.000,0.473,0.515,0.059
29.000,-87.000,-30.000,0.190,0.654,0.420
33.000,-102.000,-11.000,0.439,0.652,0.173
-9.000,-1.000,-95.000,0.256,0.792,0.360
24.000,-73.000,-40.000,0.358,0.717,0.393
31.000,-97.000,-12.000,0.267,0.853,0.387
-9.000,0.000,-92.000,0.227,0.465,0.087
19.000,-61.000,-47.000,0.297,0.637,0.190
29.000,-93.000,-10.000,0.248,0.935,0.423
-8.000,0.000,-86.000,0.524,0.435,0.079
11.000,-42.000,-58.000,0.158,0.683,0.268
26.000,-85.000,-14.000,0.187,0.734,0.423
-8.000,0.000,-81.000,0.524,0.428,0.327
24.000,-87.000,-3.000,0.376,0.639,0.119
-8.000,0.000,-76.000,0.507,0.414,0.235
20.000,-74.000,-13.000,0.232,0.617,0.156
-9.000,0.000,-70.000,0.213,0.445,0.232
17.000,-72.000,-5.000,0.337,0.606,0.116
-10.000,0.000,-63.000,0.199,0.441,0.224
12.000,-59.000,-14.000,0.493,0.610,0.402
13.000,-67.000,-2.000,0.310,1.014,0.349
-11.000,0.000,-55.000,0.486,0.442,0.136
6.000,-45.000,-20.000,0.360,0.326,0.415
8.000,-56.000,-6.000,0.138,0.541,0.356
-13.000,0.000,-46.000,0.111,0.444,0.360
-21.000,15.000,-54.000,0.303,0.271,0.274
2.000,-44.000,-9.000,0.297,0.460,0.099
-17.000,0.000,-37.000,0.358,0.468,0.105
-5.000,-34.000,-7.000,0.755,0.629,0.072
-22.000,0.000,-20.000,0.426,0.557,0.335
-16.000,-17.000,-6.000,0.351,0.007,0.269
-65.000,-91.000,-11.000,0.585,0.191,-0.048
-65.000,-72.000,-40.000,0.818,0.570,0.142
-58.000,-96.000,-13.000,0.984,0.202,-0.027
-61.000,-70.000,-48.000,1.087,0.508,0.088
-50.000,-106.000,-6.000,0.732,0.373,0.186
-65.000,-61.000,-56.000,0.797,0.740,0.014
-56.000,-70.000,-52.000,0.734,0.409,0.068
-43.000,-107.000,-11.000,0.930,0.213,-0.000
-65.000,-51.000,-69.000,0.787,0.596,0.026
-52.000,-68.000,-59.000,1.266,0.710,-0.022
-35.000,-114.000,-8.000,0.579,0.393,0.204
-65.000,-42.000,-80.000,0.774,0.732,-0.106
-48.000,-67.000,-64.000,1.011,0.869,0.041
-27.000,-120.000,-6.000,0.489,0.241,0.226
-65.000,-34.000,-89.000,0.777,0.911,0.028
-45.000,-63.000,-70.000,0.941,0.417,0.015
-19.000,-125.000,-5.000,0.577,0.655,0.014
-65.000,-26.000,-98.000,0.870,0.840,-0.159
-43.000,-58.000,-78.000,1.116,0.579,-0.049
-12.000,-123.000,-14.000,0.343,0.437,0.312
-11.000,-128.000,-6.000,0.791,0.449,0.261
-61.000,-25.000,-102.000,1.272,1.056,-0.170
-41.000,-53.000,-84.000,0.816,0.769,-0.094
-7.000,-117.000,-25.000,0.642,0.622,-0.003
-3.000,-131.000,-8.000,0.677,0.747,0.274
-54.000,-30.000,-101.000,0.570,0.545,0.112
-41.000,-45.000,-93.000,0.957,0.364,0.100
-3.000,-112.000,-35.000,0.722,0.919,0.008
5.000,-134.000,-8.000,0.182,0.464,0.277
-48.000,-32.000,-102.000,0.811,0.427,-0.140
-42.000,-34.000,-102.000,0.838,0.829,-0.112
0.000,-106.000,-43.000,0.696,0.829,0.065
13.000,-138.000,-6.000,0.499,0.852,0.324
-36.000,-36.000,-102.000,0.647,0.794,-0.102
2.000,-99.000,-51.000,0.354,0.954,0.076
20.000,-138.000,-9.000,0.208,0.900,0.106
-30.000,-38.000,-102.000,0.421,0.774,-0.091
2.000,-91.000,-61.000,0.365,0.549,0.096
27.000,-140.000,-8.000,0.455,0.685,0.325
-24.000,-40.000,-101.000,0.558,0.833,0.200
2.000,-82.000,-68.000,0.369,0.634,0.176
32.000,-138.000,-13.000,0.323,0.988,0.138
33.000,-142.000,-7.000,0.390,0.718,0.122
-20.000,-39.000,-102.000,0.722,0.809,-0.055
0.000,-72.000,-77.000,0.644,0.600,0.219
33.000,-127.000,-25.000,0.463,0.702,0.076
38.000,-142.000,-6.000,0.192,0.779,0.390
-15.000,-39.000,-101.000,0.260,0.743,0.246
-3.000,-59.000,-86.000,0.664,0.537,0.003
34.000,-121.000,-32.000,0.314,0.592,0.365
42.000,-143.000,-5.000,0.121,0.822,0.115
-12.000,-37.000,-102.000,0.249,0.881,-0.025
-9.000,-42.000,-98.000,0.461,0.701,-0.000
32.000,-110.000,-42.000,0.302,0.659,0.378
44.000,-137.000,-11.000,0.008,0.702,0.176
-8.000,-36.000,-101.000,0.732,0.731,0.280
30.000,-100.000,-49.000,0.473,0.937,0.185
46.000,-136.000,-9.000,-0.130,0.618,0.148
-6.000,-33.000,-101.000,0.558,0.741,0.300
28.000,-92.000,-55.000,0.287,0.643,0.152
47.000,-133.000,-9.000,0.128,0.579,0.154
-4.000,-30.000,-101.000,0.340,0.412,0.320
24.000,-80.000,-63.000,0.343,0.898,0.215
47.000,-129.000,-11.000,0.130,0.851,0.179
-3.000,-26.000,-101.000,0.423,0.774,0.338
19.000,-66.000,-72.000,0.321,0.650,0.227
47.000,-128.000,-8.000,0.101,0.709,0.362
-2.000,-22.000,-101.000,0.478,1.072,0.348
13.000,-51.000,-81.000,0.400,0.387,0.327
45.000,-118.000,-16.000,0.046,0.763,0.423
46.000,-123.000,-9.000,-0.138,0.730,0.149
-3.000,-16.000,-102.000,0.330,1.051,0.035
3.000,-28.000,-94.000,0.263,0.578,0.088
42.000,-108.000,-23.000,0.100,0.600,0.111
45.000,-121.000,-6.000,0.068,0.587,0.415
-3.000,-11.000,-101.000,0.323,0.938,0.370
39.000,-99.000,-29.000,0.113,0.949,0.115
43.000,-114.000,-10.000,-0.137,0.945,0.418
-5.000,-4.000,-102.000,0.529,0.611,0.052
35.000,-88.000,-35.000,0.204,0.721,0.156
41.000,-109.000,-10.000,0.017,0.590,0.421
-6.000,0.000,-100.000,0.260,0.478,0.062
30.000,-76.000,-43.000,0.422,0.512,0.222
39.000,-106.000,-7.000,0.192,0.947,0.126
-5.000,0.000,-96.000,0.464,0.425,0.085
24.000,-61.000,-52.000,0.259,0.614,0.391
36.000,-98.000,-11.000,0.287,0.941,0.163
-4.000,0.000,-91.000,0.167,0.365,0.319
16.000,-43.000,-62.000,0.287,0.368,0.265
33.000,-91.000,-13.000,0.361,0.553,0.160
-4.000,0.000,-86.000,0.157,0.399,0.074
-9.000,10.000,-91.000,0.189,0.687,0.307
30.000,-86.000,-12.000,0.420,0.627,0.349
-4.000,0.000,-80.000,0.094,0.377,0.151
27.000,-82.000,-8.000,0.378,0.626,0.337
-5.000,0.000,-75.000,0.416,0.397,0.301
23.000,-74.000,-11.000,0.127,0.599,0.152
-6.000,0.000,-69.000,0.244,0.408,0.302
19.000,-68.000,-9.000,0.275,0.809,0.131
-7.000,0.000,-61.000,0.182,0.383,0.175
12.000,-48.000,-23.000,0.464,0.562,0.068
14.000,-58.000,-12.000,0.202,0.611,0.364
-9.000,0.000,-53.000,0.209,0.422,0.123
-21.000,23.000,-62.000,0.244,0.345,0.175
9.000,-51.000,-8.000,0.448,0.420,0.294
-12.000,0.000,-44.000,0.072,0.437,0.335
2.000,-38.000,-12.000,0.195,0.390,0.306
-16.000,0.000,-31.000,0.195,0.423,0.001
-6.000,-28.000,-6.000,0.480,0.611,0.307
-25.000,0.000,-5.000,0.661,0.522,0.001
-28.000,4.000,-7.000,0.510,0.920,0.078
-65.000,-87.000,-23.000,0.631,0.333,-0.102
-63.000,-97.000,-10.000,0.843,0.343,0.192
-61.000,-82.000,-35.000,1.142,0.576,-0.116
-55.000,-107.000,-3.000,0.808,0.099,-0.015
-65.000,-72.000,-45.000,0.792,0.532,-0.054
-55.000,-84.000,-39.000,1.128,0.437,-0.071
-48.000,-107.000,-12.000,0.828,0.151,0.194
-65.000,-62.000,-60.000,0.745,0.479,-0.010
-50.000,-83.000,-45.000,0.758,0.370,-0.030
-40.000,-113.000,-11.000,0.743,0.415,-0.009
-65.000,-53.000,-72.000,0.767,0.709,-0.044
-45.000,-83.000,-51.000,0.955,0.393,-0.029
-32.000,-117.000,-13.000,0.627,0.414,-0.007
-65.000,-44.000,-83.000,0.762,0.463,0.011
-41.000,-80.000,-57.000,0.895,0.750,-0.010
-23.000,-124.000,-9.000,0.808,0.441,0.002
-65.000,-36.000,-93.000,0.756,0.747,0.014
-37.000,-78.000,-63.000,0.724,0.422,0.014
-14.000,-130.000,-8.000,0.659,0.519,0.226
-65.000,-28.000,-102.000,0.783,0.837,-0.201
-35.000,-72.000,-72.000,0.714,0.579,0.019
-6.000,-129.000,-14.000,0.684,0.563,0.306
-5.000,-133.000,-9.000,0.644,0.469,0.029
-58.000,-32.000,-102.000,1.112,0.415,-0.194
-33.000,-67.000,-79.000,0.554,0.900,0.077
0.000,-124.000,-25.000,0.502,0.722,-0.003
5.000,-142.000,-2.000,0.147,0.586,0.315
-51.000,-36.000,-102.000,0.778,0.764,-0.175
-32.000,-60.000,-87.000,0.783,0.458,0.083
5.000,-120.000,-34.000,0.213,0.453,0.286
14.000,-142.000,-8.000,0.238,0.612,0.287
-44.000,-40.000,-101.000,0.953,0.855,0.112
-32.000,-51.000,-95.000,0.826,0.428,0.149
8.000,-113.000,-43.000,0.212,0.846,0.089
22.000,-141.000,-14.000,0.231,0.572,0.367
-37.000,-43.000,-101.000,0.671,0.693,0.132
-31.000,-44.000,-102.000,0.733,0.404,-0.114
9.000,-105.000,-53.000,0.569,0.622,0.090
30.000,-141.000,-17.000,0.487,0.637,0.081
-24.000,-47.000,-101.000,0.494,0.840,0.167
10.000,-98.000,-61.000,0.453,0.902,0.102
37.000,-141.000,-19.000,0.072,0.655,0.096
-19.000,-46.000,-102.000,0.477,0.828,-0.079
9.000,-88.000,-69.000,0.569,0.663,0.195
42.000,-138.000,-23.000,0.078,0.985,0.080
44.000,-142.000,-19.000,0.005,0.831,0.103
-13.000,-48.000,-101.000,0.341,0.954,0.208
7.000,-78.000,-78.000,0.479,0.490,0.053
43.000,-131.000,-31.000,-0.121,0.800,0.085
49.000,-142.000,-20.000,-0.071,0.801,0.425
-9.000,-46.000,-102.000,0.462,0.814,-0.046
4.000,-66.000,-87.000,0.402,0.697,0.230
42.000,-122.000,-39.000,0.118,0.531,0.159
53.000,-141.000,-19.000,0.241,0.704,0.132
-5.000,-45.000,-102.000,0.659,0.379,-0.030
-1.000,-51.000,-97.000,0.440,0.475,0.248
40.000,-113.000,-46.000,-0.031,0.909,0.387
57.000,-143.000,-15.000,0.045,0.862,0.155
-1.000,-44.000,-101.000,0.349,0.478,0.271
38.000,-104.000,-53.000,0.167,0.598,0.172
59.000,-143.000,-12.000,0.128,0.840,0.373
1.000,-40.000,-102.000,0.364,0.762,-0.000
34.000,-93.000,-60.000,0.219,0.902,0.288
59.000,-139.000,-12.000,0.121,0.934,0.374
3.000,-37.000,-102.000,0.146,0.768,0.002
30.000,-82.000,-67.000,0.416,0.598,0.247
59.000,-138.000,-8.000,0.124,1.016,0.365
4.000,-33.000,-102.000,0.159,0.604,0.011
25.000,-69.000,-75.000,0.071,0.542,0.311
56.000,-128.000,-17.000,0.166,0.701,0.162
58.000,-136.000,-6.000,-0.124,0.612,0.374
5.000,-29.000,-101.000,-0.005,0.589,0.347
18.000,-53.000,-85.000,0.363,0.707,0.285
53.000,-119.000,-23.000,0.191,0.765,0.103
56.000,-130.000,-9.000,0.183,0.750,0.163
5.000,-24.000,-101.000,-0.055,0.846,0.356
9.000,-32.000,-96.000,0.313,0.205,0.082
49.000,-109.000,-30.000,-0.094,0.568,0.421
54.000,-125.000,-9.000,0.106,1.036,0.156
4.000,-18.000,-102.000,0.050,0.736,0.046
45.000,-99.000,-35.000,-0.022,0.924,0.156
52.000,-122.000,-6.000,-0.033,0.552,0.366
3.000,-12.000,-101.000,0.027,0.562,0.372
40.000,-87.000,-42.000,-0.127,0.709,0.416
49.000,-114.000,-11.000,-0.088,0.718,0.164
1.000,-5.000,-101.000,0.102,0.559,0.379
35.000,-76.000,-48.000,0.162,0.459,0.414
46.000,-107.000,-13.000,-0.198,0.669,0.157
-1.000,0.000,-100.000,0.057,0.491,0.066
29.000,-62.000,-56.000,0.077,0.391,0.337
43.000,-101.000,-13.000,-0.190,0.564,0.163
0.000,0.000,-95.000,0.100,0.417,0.361
21.000,-45.000,-65.000,0.211,0.231,0.262
40.000,-96.000,-12.000,-0.099,0.507,0.360
0.000,0.000,-90.000,0.193,0.367,0.093
6.000,-12.000,-83.000,0.137,-0.035,0.345
37.000,-93.000,-9.000,0.043,0.878,0.139
0.000,0.000,-84.000,0.051,0.331,0.080
33.000,-84.000,-12.000,0.305,0.564,0.351
-1.000,0.000,-79.000,0.037,0.346,0.341
29.000,-77.000,-13.000,0.121,0.416,0.135
-2.000,0.000,-73.000,0.349,0.351,0.308
24.000,-66.000,-18.000,0.258,0.614,0.408
25.000,-71.000,-11.000,-0.000,0.547,0.136
-3.000,0.000,-66.000,0.165,0.343,0.237
-30.000,51.000,-81.000,0.022,0.040,0.267
20.000,-62.000,-13.000,0.120,0.392,0.178
-5.000,0.000,-58.000,0.444,0.338,0.229
-20.000,30.000,-69.000,0.361,0.052,0.259
15.000,-55.000,-11.000,0.424,0.756,0.101
-7.000,0.000,-49.000,0.171,0.318,0.129
9.000,-46.000,-10.000,0.389,0.385,0.336
-11.000,0.000,-38.000,0.464,0.313,0.325
2.000,-39.000,-3.000,0.191,0.421,0.059
-16.000,0.000,-22.000,0.198,0.368,0.344
-9.000,-22.000,-3.000,0.416,0.591,0.027
-64.000,-90.000,-25.000,1.068,0.053,-0.128
-61.000,-105.000,-4.000,1.037,0.148,0.141
-65.000,-87.000,-29.000,0.673,0.434,-0.140
-57.000,-94.000,-27.000,0.736,0.343,-0.119
-54.000,-105.000,-13.000,0.652,0.207,-0.048
-65.000,-73.000,-49.000,0.712,0.494,-0.083
-51.000,-94.000,-33.000,0.769,0.383,-0.101
-45.000,-118.000,-3.000,0.763,0.290,-0.023
-65.000,-63.000,-63.000,0.776,0.578,-0.039
-45.000,-95.000,-39.000,0.990,0.330,-0.098
-37.000,-119.000,-9.000,0.579,0.326,-0.022
-65.000,-55.000,-75.000,0.727,0.756,-0.000
-40.000,-93.000,-46.000,0.922,0.576,0.138
-28.000,-125.000,-9.000,0.746,0.509,-0.008
-65.000,-46.000,-86.000,0.774,0.691,-0.214
-35.000,-91.000,-52.000,0.616,0.365,0.085
-18.000,-135.000,-2.000,0.399,0.172,0.223
